Result,Hard,Clay,Best_of_3,surface,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
0,1,0,1,1,-0.895680148,0.980536909,-0.423543589,0.649043844,1.469364809,0.716579836,-0.745034224,0.258655086,-0.045550942
1,1,0,1,1,0.738579074,1.177561154,-0.007834247,0.649043844,-0.764002495,-0.048918654,-0.246113635,-0.110712465,0.041200172
0,1,0,1,1,-0.71409579,-0.463777918,0.407875096,-0.023447856,1.339812595,0.667617736,2.033826876,0.552254935,-0.419465945
1,1,0,1,1,0.193826,-0.778381146,0.823584438,1.657781393,-0.950992477,-0.285355734,-1.194734353,-0.451667127,0.099978477
0,1,0,1,1,0.012241642,0.648455723,-0.700683151,-0.695939555,1.008781799,-0.869673254,1.57894584,0.609080712,-1.136490453
0,1,0,1,1,-0.623303611,0.354508261,-0.423543589,-0.359693706,0.102405124,0.609380472,0.782053576,-0.39484135,0.149196456
0,1,0,1,1,0.284618179,-0.346198932,0.685014658,0.312797994,0.064771599,1.52193504,0.166664568,0.467016269,-0.106453764
1,1,0,1,1,-1.349641043,-0.382743753,-0.839252932,0.312797994,-0.516389682,-1.229820723,-0.29512242,-0.338015573,0.133616664
0,1,0,1,1,-0.169342716,0.960940412,0.962154219,-0.023447856,-1.352959627,0.433275072,0.236350843,0.381777604,-0.075648267
1,1,0,1,1,-0.441719253,0.246992342,-0.284973808,0.649043844,-3.507742085,-1.331508832,-1.408174013,0.324951826,-0.061130733
0,1,0,1,1,0.466202537,0.647396452,1.100724,-0.695939555,0.457169156,1.242458702,-0.886856578,-0.432725201,0.066694376
1,1,0,1,1,-0.71409579,1.314207,-1.532101836,0.649043844,-0.426750558,-0.60221442,0.099727561,-0.034944762,0.005083382
0,1,0,1,1,-1.168056685,0.521872942,0.685014658,-1.704677105,-0.349404875,1.220066132,1.701122668,-0.631615421,0.095375357
0,1,0,1,1,-0.986472327,-0.556993688,1.100724,-0.023447856,0.229843391,1.053977663,0.736509328,-1.4271763,0.295434047
1,1,0,1,1,0.466202537,0.312137456,0.823584438,0.649043844,-0.508775983,-0.773393661,-1.823855389,0.088177755,-0.010142324
0,1,0,1,1,-1.985186297,-0.102037165,0.546444877,-0.023447856,0.625615772,0.49049944,-0.673249343,-0.72632505,0.728835527
0,1,0,1,1,-0.441719253,-0.462189011,-0.007834247,-1.032185405,1.036467222,0.406835793,0.370322619,-0.243305944,0.075546531
1,1,0,1,1,1.19253997,0.558947398,0.269305315,0.312797994,0.964810831,-0.208350081,-1.290266617,0.419661455,-0.136905175
1,1,0,1,1,1.374124328,-0.450537041,0.269305315,0.312797994,-0.657995608,-0.748754708,-0.128878751,-0.489550979,0.352087835
1,1,0,1,1,1.19253997,0.889439677,-0.007834247,-1.032185405,0.130680832,-0.737212478,-0.58159189,0.732203229,-0.225780806
0,1,0,1,1,1.828085223,-2.524587961,1.239293781,1.321535543,-0.652927015,0.418785777,-0.449950363,-0.688441198,1.28616717
0,1,0,1,1,-1.803601939,-0.255631335,0.407875096,-2.377168804,0.37815887,1.034689003,1.51347222,-0.470609053,0.645625276
1,1,0,1,1,-0.441719253,0.705656311,-1.116392493,1.994027243,0.574618669,-0.95394982,-0.874254384,0.220771235,-0.086624938
1,1,0,1,1,2.372838297,-0.940979113,0.407875096,1.321535543,0.780049755,0.037142591,-0.958482342,-0.347486536,1.130369252
1,1,0,1,1,-0.71409579,-0.672983767,-0.977822712,-1.032185405,1.996914257,-1.252484852,0.193584881,-0.12965439,0.072005669
0,1,0,1,1,-1.531225401,-0.392277181,0.685014658,-1.032185405,0.82283993,0.511295307,0.110319714,-0.39484135,0.613403434
0,1,0,1,1,-1.077264506,-0.015177016,-0.284973808,-0.359693706,0.546732631,1.259714638,-1.017197848,-0.167538242,0.201247124
0,1,0,1,1,-0.895680148,1.428078542,-0.007834247,-0.359693706,0.008650533,1.590751284,0.80807039,0.590138786,-0.765054053
1,1,0,1,1,0.738579074,1.291432693,0.269305315,0.312797994,-1.511262667,0.536023677,-1.290397626,-0.356957499,0.165130334
1,1,0,1,1,-0.71409579,0.624092509,-1.532101836,1.321535543,1.303004948,-2.20622297,-1.768431209,0.381777604,-0.488512749
1,1,0,1,1,0.829371253,0.642100102,-0.700683151,-0.359693706,1.1122456,-1.607417344,-2.082501578,0.722732266,-0.174084224
0,1,0,1,1,1.646500865,-0.51727106,0.269305315,-0.023447856,0.193731889,-0.147704006,0.528593282,-0.082299576,0.176461091
1,1,0,1,1,-1.440433222,-0.185719507,-0.977822712,-3.049660504,0.564567939,-1.19997825,0.719239503,0.258655086,-0.842953012
0,1,0,1,1,1.918877402,-0.234445932,0.823584438,-0.359693706,1.068684823,1.663792674,0.971513035,-0.697912161,0.645625276
0,1,0,1,1,0.466202537,-1.036843058,1.239293781,-0.023447856,-0.996427583,0.267466884,0.082306505,0.145003532,-0.101850644
0,1,0,1,1,0.012241642,1.504875625,-0.700683151,0.649043844,1.147847564,0.247555157,0.291054995,-0.214893056,2.706406826
1,1,0,1,1,-1.803601939,1.926994774,-0.284973808,1.321535543,-1.366718538,-0.482001049,-0.141695436,0.201829309,-0.940680797
1,1,0,1,1,0.193826,-1.207915185,0.546444877,0.312797994,0.408930974,-0.697323447,-0.393911458,0.040822941,-0.012620927
0,1,0,1,1,0.284618179,-1.475380894,1.239293781,-0.023447856,-0.115583083,1.149120123,0.430555705,-0.082299576,0.220013691
0,1,0,1,1,0.193826,0.253877598,-0.007834247,-0.695939555,2.864790829,3.036162485,1.344074244,-0.356957499,0.561352766
0,1,0,1,1,-0.895680148,-0.500852372,-0.284973808,-0.023447856,0.996273751,0.023874712,-0.01702701,-0.158067279,0.622609674
1,1,0,1,1,-1.62201758,-0.386451197,-0.977822712,0.312797994,-1.21112651,-1.972699438,-0.183299561,0.343893752,-0.539147072
0,1,0,1,1,1.374124328,-2.141132173,1.655003123,-0.359693706,-0.125389937,4.683809211,1.161492668,-0.517963867,0.551438353
0,1,0,1,1,0.466202537,-0.586653253,1.100724,-0.023447856,0.736258833,0.281445483,0.184906625,-0.053886687,0.372978919
0,1,0,1,1,-1.894394118,-0.203197465,-2.363520521,-0.695939555,-1.936108464,0.223480988,2.387590764,-0.158067279,2.493955119
1,1,0,1,1,0.466202537,-0.37321032,-1.532101836,0.649043844,-1.599149932,-0.704664059,-1.054075062,-0.148596316,0.732376389
1,1,0,1,1,0.284618179,-0.947334734,1.239293781,1.657781393,-0.339790401,-0.046157655,-1.054032595,0.059764867,-2.084379148
1,1,0,1,1,0.738579074,-1.711068499,0.823584438,1.321535543,-1.657151875,-0.177106513,-1.554690093,0.163945458,-2.555313764
1,1,0,1,1,-0.260134895,-0.704232237,-0.146404027,0.649043844,0.883468927,-0.271046818,-0.488605179,-0.375899424,1.036890501
1,1,0,1,1,-0.71409579,0.699300691,-0.007834247,-0.023447856,-0.991441068,0.130170185,0.808793313,-0.991512009,0.187083677
0,1,0,1,1,-1.168056685,-0.582945808,-0.007834247,-0.695939555,-0.061331539,1.477070732,1.42474074,-0.290660759,0.256130481
1,1,0,1,1,2.282046118,1.792467467,-0.700683151,-0.695939555,-0.932834551,-0.256068134,-0.374189087,0.211300272,-0.551186002
0,1,0,1,1,-1.803601939,-1.680879301,-1.393532055,-0.695939555,-0.077719367,0.543499032,1.261424152,0.845854783,-0.188601757
1,1,0,1,1,1.19253997,-0.241860825,0.962154219,0.312797994,-1.274451307,-0.822486235,-0.166168456,-0.148596316,0.383601505
0,1,0,1,1,0.466202537,-0.727536181,0.962154219,-0.023447856,0.439330652,0.774855422,-0.208662756,-1.067279712,0.328364061
0,1,0,1,1,-2.075978476,0.133120803,0.130735534,-0.023447856,1.497560507,1.228813229,-0.398662101,0.021881015,-0.021118995
0,1,0,1,1,0.284618179,-0.933034585,2.070712466,0.649043844,-1.534015139,0.449795235,0.139744249,-0.413783276,0.684574755
1,1,0,1,1,-1.803601939,0.278770447,-1.809241397,-0.359693706,-1.610703355,-0.694953547,-0.787171232,0.268126049,-0.501613938
0,1,0,1,1,0.738579074,-0.207964181,-0.007834247,0.312797994,-0.09707586,1.388314435,1.135795999,0.012410052,-0.023951685
1,1,0,1,1,2.10046176,-0.024710446,0.130735534,-0.695939555,1.193049702,-1.961858796,-0.899380011,1.253106186,-0.437878426
0,1,0,1,1,-2.257562834,-0.576060551,0.407875096,0.649043844,-0.834021232,0.450455302,0.292167648,-1.218815118,0.863742361
1,1,0,1,1,-0.441719253,0.5605363,0.269305315,0.985289694,-0.732403953,-0.756999619,-0.98846179,0.306009901,-0.190372188
0,1,0,1,1,-1.803601939,-1.144888613,-3.056369425,-0.695939555,0.005727345,-0.349567416,-0.196134636,0.334422789,-0.531711263
0,1,0,1,1,-1.62201758,-0.501382006,-0.146404027,-0.695939555,-0.134487233,0.763773621,2.184600697,-0.167538242,0.208328847
0,1,0,1,1,-1.985186297,-0.854648597,0.407875096,0.649043844,-0.313257853,0.670698058,1.239764124,-0.186480167,0.528776837
1,1,0,1,1,-0.895680148,-0.032654972,-0.700683151,1.321535543,0.687637037,-1.049877661,-0.676277877,0.078706792,-0.072461491
1,1,0,1,1,-1.349641043,-0.687283916,-1.393532055,0.312797994,0.442140705,-2.999061141,-2.16919068,0.438603381,-1.144280349
0,1,0,1,1,-0.623303611,0.33755994,0.130735534,-0.359693706,-0.17634732,-0.07440893,0.324857001,-0.177009205,0.450877878
0,1,0,1,1,-1.349641043,0.058442259,-0.56211337,0.312797994,-0.048740687,0.116904691,0.933252653,0.239713161,-0.997334585
1,1,0,1,1,1.828085223,0.482150312,0.130735534,-0.359693706,-0.190919859,-0.50559849,-1.641138299,0.182887384,-0.537022555
1,1,0,1,1,1.828085223,0.505454254,1.655003123,1.321535543,-0.044112635,-0.348887302,-1.125510679,0.163945458,-0.135134744
0,1,0,1,1,-0.441719253,0.760738356,0.269305315,-1.032185405,1.318508695,1.094294404,0.455941942,0.192358347,-0.373788828
1,1,0,1,1,0.466202537,-0.144407972,0.546444877,-0.023447856,-0.661271856,-0.495202413,-0.447401514,0.116590644,-0.113889574
0,1,0,1,1,-0.169342716,-1.457902936,1.239293781,-0.023447856,0.516525697,1.823287161,1.218932271,0.078706792,-0.077418698
1,1,0,1,1,-1.168056685,-0.650739095,0.269305315,-1.032185405,1.166083283,-1.354127577,0.785831869,0.334422789,-0.353960002
0,1,0,1,1,2.372838297,1.011785379,1.932142685,0.312797994,-0.617210436,0.275447583,-0.905359426,-0.546376756,0.625442364
1,1,0,1,1,-0.260134895,-0.221734692,-0.700683151,0.649043844,0.470680316,0.114378648,-1.031653358,0.353364715,-0.328111711
1,1,0,1,1,-1.803601939,-0.399162439,-1.254962274,1.657781393,-0.023174725,-2.659349225,-1.977171631,0.126061607,-0.317489126
0,1,0,1,1,-0.441719253,1.043033847,-0.423543589,-1.032185405,1.368349439,-0.010052284,0.307996235,0.220771235,-0.352897743
0,1,0,1,1,2.282046118,0.194028837,0.546444877,0.985289694,-0.333334244,1.606809235,0.853132664,-0.186480167,0.438838948
1,1,0,1,1,0.920163432,0.691356165,0.130735534,-0.023447856,-0.160330019,-0.497177442,-0.046250673,0.135532569,-0.197099825
0,1,0,1,1,1.374124328,2.142556246,1.516433343,-0.359693706,0.148372927,0.750123662,0.435520381,-0.233834982,2.049576967
1,1,0,1,1,0.738579074,1.389944818,1.655003123,0.985289694,0.711880837,0.375876259,-0.450765943,-0.072828613,0.064569859
1,1,0,1,1,-1.803601939,-1.139592262,-0.146404027,0.649043844,0.267789605,0.057407207,-0.909211777,-0.356957499,0.735917251
0,1,0,1,1,1.555708686,-1.490210676,-0.007834247,-0.023447856,1.275321844,3.293589086,2.629873623,-0.423254239,1.216412193
0,1,0,1,1,0.738579074,1.473097521,-0.977822712,0.312797994,-0.422869223,-0.004532415,0.809687258,0.438603381,-1.071692682
0,1,0,1,1,0.012241642,0.683941272,0.407875096,-0.359693706,0.099040362,0.721358546,1.185285871,0.126061607,-0.388306361
0,1,0,1,1,0.466202537,0.199325186,0.823584438,1.321535543,-0.314578655,0.789400324,0.013425832,-0.356957499,0.87401086
0,1,0,1,1,-0.623303611,1.316855177,-0.007834247,1.321535543,-0.035473616,0.49482314,0.448893698,0.031351978,-0.060776647
0,1,0,1,1,0.466202537,1.412719125,0.685014658,-0.023447856,1.724686206,0.921089878,2.421068595,-0.375899424,2.263445018
1,1,0,1,1,-0.169342716,0.295189135,-0.284973808,0.649043844,-1.452757576,-0.859560068,0.062668968,0.145003532,-0.151068622
0,1,0,1,1,0.012241642,1.66853286,-1.393532055,-0.359693706,-0.027167071,0.645670471,1.070565996,0.173416421,-0.896420025
0,1,0,1,1,-1.168056685,-0.143348702,0.823584438,-0.695939555,0.764101648,1.766906332,-0.481741553,0.353364715,-0.556497295
1,1,0,1,1,-0.895680148,-0.229149583,-0.56211337,-0.695939555,0.87469749,-0.66356156,-1.443749495,0.372306641,-1.100019577
0,1,0,1,1,-0.895680148,-0.687283916,-0.284973808,-0.359693706,0.415872349,0.671651489,0.325494441,-0.082299576,0.358815472
1,1,0,1,1,-0.623303611,-0.177774981,-0.56211337,0.985289694,-2.105497568,-0.74419481,-1.304034888,0.249184124,-2.911170372
0,1,0,1,1,0.012241642,0.950347711,0.546444877,0.649043844,1.548969822,0.371137106,0.458128772,-0.281189796,2.159343682
0,1,0,1,1,0.466202537,-0.496085655,0.685014658,-0.023447856,-0.336119183,1.064252146,0.406010662,-0.300131722,0.344652025
0,1,0,1,1,0.920163432,-0.124811474,0.685014658,-0.695939555,-0.384717821,1.008363481,0.246993643,-0.19595113,0.850995258
0,1,0,1,1,-0.260134895,0.967825668,-0.977822712,-0.695939555,-0.039007173,0.150218267,1.182906552,-0.082299576,2.27442169
0,1,0,1,1,-1.168056685,1.388885546,-0.700683151,-0.359693706,0.470680316,1.449605942,0.242817536,-0.205422093,1.998234472
0,1,0,1,1,-1.168056685,0.459376003,-1.254962274,-0.023447856,0.536776415,0.848144591,0.844014493,-0.044415725,2.026561366
1,1,0,1,1,0.012241642,-0.92191225,-0.839252932,-0.023447856,0.506110272,-1.404923084,-1.610076397,-0.016002836,0.840372673
0,1,0,1,1,0.920163432,0.119350293,0.685014658,-0.695939555,1.597775596,3.193478742,-0.251824011,-0.101241502,0.012165105
0,1,0,1,1,0.012241642,1.978899011,0.407875096,-0.359693706,0.363860611,0.679403305,0.238924363,0.353364715,-0.109286454
0,1,0,1,1,-0.986472327,0.030901235,-1.670671617,-1.368431255,1.181908893,-0.315204174,0.250087965,0.201829309,-0.115660005
1,1,0,1,1,0.466202537,-1.261408327,0.685014658,0.312797994,0.370647733,0.464981116,-0.762086393,0.116590644,-0.046967286
1,1,0,1,1,-2.075978476,-2.159139766,-0.977822712,0.649043844,0.368817112,-0.289820117,-0.721705917,0.116590644,-0.040593735
1,1,0,1,1,1.374124328,-0.398632802,-0.700683151,1.657781393,0.615710669,0.188662986,-2.043142376,1.300461,-0.683260146
0,1,0,1,1,-0.71409579,-0.614194276,-1.947811178,-0.359693706,0.357817905,0.616931354,0.709150366,-0.39484135,0.104227511
1,1,0,1,1,0.284618179,-0.366325065,0.269305315,-1.704677105,-0.861759073,0.000761604,-0.022788503,0.315480864,-0.223302202
1,1,0,1,1,-0.260134895,0.653222439,-1.670671617,-1.704677105,-0.17522826,-1.734747413,0.388155311,0.713261303,-0.604298929
0,1,0,1,1,-0.441719253,-1.996541799,0.269305315,-0.695939555,0.010497679,0.309218542,0.880844757,-0.053886687,0.105643856
1,1,0,1,1,-1.62201758,-1.408117239,-0.977822712,-0.023447856,0.710269415,-0.86721329,-0.171521924,0.078706792,-0.198870256
1,1,0,1,1,0.466202537,0.005478754,0.407875096,0.649043844,1.369602882,-0.956363876,-0.398662101,-0.944157195,0.148488283
1,1,0,1,1,-0.532511432,0.090220363,-0.284973808,0.312797994,-0.089930768,0.416224021,-2.134401347,0.523842046,-0.021118995
0,1,0,1,1,-0.623303611,1.221520865,-0.56211337,-0.023447856,-0.591230026,-0.155622775,0.829577384,0.06923583,-0.019702651
1,1,0,1,1,0.920163432,-0.316009732,-0.007834247,0.649043844,-0.165031773,0.65067599,-0.699272319,-0.877860455,0.124056337
1,1,0,1,1,1.19253997,0.577484625,-0.284973808,0.312797994,0.669966619,-0.708899499,-0.432678265,1.650886625,-0.450979614
0,1,0,1,1,-0.260134895,-0.215379071,0.407875096,-0.359693706,-0.451149262,0.604874543,1.243567302,-0.091770539,0.023141777
0,1,0,1,1,-0.986472327,0.034079045,-0.007834247,0.312797994,0.487101576,-0.04538535,0.733214881,-1.029395861,0.287644151
1,1,0,1,1,-1.077264506,0.078038758,-0.423543589,-1.032185405,0.025276731,-0.257668669,-0.060592999,-0.536905793,0.254005964
0,1,0,1,1,0.738579074,-0.615783181,1.377863562,-2.040922954,1.106220687,0.261015725,0.625623153,-0.413783276,0.29330953
0,1,0,1,1,-1.62201758,-1.584485718,-0.007834247,0.312797994,0.959447659,0.299782166,-0.373158644,-0.480080016,0.197706262
0,1,0,1,1,-0.71409579,-0.372151051,-0.146404027,-0.695939555,-0.02430909,-0.184411135,0.637770124,1.319402925,-0.432567133
0,1,0,1,1,-0.260134895,-0.359969444,-0.146404027,1.657781393,0.724859691,-1.040855984,-0.371741788,-1.247228006,0.309597494
1,1,0,1,1,-0.441719253,0.088101821,-0.007834247,-0.359693706,-0.406069499,-0.208882548,-0.01668462,-0.603202533,0.064923946
1,1,0,1,1,0.193826,-0.645442744,-0.284973808,0.312797994,-2.606585116,-2.251808927,-1.720204966,0.00293909,-0.004122859
1,1,0,1,1,1.374124328,0.403234686,1.655003123,-0.023447856,-0.740963437,1.183213431,-0.667865279,0.182887384,-0.104683333
0,1,0,1,1,-0.623303611,-0.635909313,0.546444877,0.985289694,2.225622044,1.776127026,0.428381877,-0.59373157,0.390329142
0,1,0,1,1,0.466202537,0.647396453,0.823584438,-0.359693706,0.106741485,1.897933103,0.732693503,-0.52743483,0.086523202
1,1,0,1,1,-0.895680148,0.076449851,-1.254962274,-0.695939555,0.938211109,-1.701202034,0.229478642,1.338344851,-0.24950458
1,1,0,1,1,-1.349641043,-0.055958916,0.130735534,-0.359693706,0.122497007,0.019595776,-1.477795525,-0.536905793,0.09041815
1,1,0,1,1,0.193826,-0.835052097,0.407875096,1.321535543,-0.367656775,-0.225392978,-1.518302588,1.290990037,-0.279247818
1,1,0,1,1,0.920163432,0.639981563,1.516433343,2.330273093,-0.660772051,0.041018503,-0.854570704,0.504900121,-0.212679617
0,1,0,1,1,-0.260134895,-1.076036055,-0.007834247,-0.695939555,-2.488244163,1.092591647,1.719443441,-0.603202533,0.484516065
0,1,0,1,1,-0.260134895,-0.285290899,0.269305315,-0.023447856,1.691376754,0.368313478,0.265490471,-0.177009205,0.168317109
0,1,0,1,1,-1.349641043,-0.087207384,-0.146404027,-0.023447856,0.702845739,0.725758746,-0.155894921,-1.266169932,1.136388717
0,1,0,1,1,-1.349641043,0.494861554,-1.116392493,-0.023447856,0.259131461,0.188077151,0.958824171,0.249184124,-0.48745049
0,1,0,1,1,2.282046118,0.007597293,0.962154219,-0.695939555,-0.135293857,0.525492415,1.031656873,-0.177009205,0.369792144
0,1,0,1,1,-0.623303611,1.043033849,-0.284973808,-0.023447856,0.794308275,-0.272862968,0.022239235,0.050293904,-0.108578281
1,1,0,1,1,0.193826,0.732138063,0.269305315,0.649043844,-0.84543812,-1.163305141,-1.808613735,0.201829309,-0.754077382
0,1,0,1,1,0.920163432,-0.929327139,-0.700683151,-0.695939555,-0.322539788,0.054059475,0.530088854,-0.233834982,0.403076245
0,1,0,1,1,0.920163432,-0.759314283,0.685014658,-0.023447856,0.514687605,0.053820483,1.289975998,-0.186480167,0.672181739
1,1,0,1,1,-0.895680148,-0.500852372,-0.56211337,0.312797994,-0.769614283,-1.048038491,-0.418852342,-0.110712465,0.484516065
0,1,0,1,1,0.738579074,-0.953690353,0.685014658,-0.023447856,-0.402631919,0.711751716,3.235580768,-0.612673496,1.324408477
1,1,0,1,1,0.193826,-0.042188404,-0.56211337,0.649043844,0.335399761,-0.167368541,-1.194035123,-0.214893056,0.199476693
1,1,0,1,1,-1.168056685,-0.089325925,-0.423543589,1.994027243,-1.28614173,-0.26916141,-0.422672119,0.381777604,-0.494532214
1,1,0,1,1,-0.169342716,-1.457902936,-0.423543589,0.985289694,-1.055750039,-0.649466746,-1.340873219,-0.338015573,0.103873425
0,1,0,1,1,0.284618179,-0.666098513,0.269305315,-1.032185405,0.936050782,1.366464951,0.685348548,0.078706792,-0.079543215
1,1,0,1,1,0.012241642,0.068505326,-0.423543589,-0.023447856,1.657489249,-3.086973165,-1.96493513,0.57119686,-0.457707252
0,1,0,1,1,-0.71409579,-0.426173827,-0.977822712,0.985289694,0.164285933,-0.962416577,0.155628911,-0.783150827,0.486994668
1,1,0,1,1,-0.441719253,1.087523193,0.130735534,-0.023447856,0.788058405,-0.927730444,-1.034538571,3.043118164,-0.338026124
0,1,0,1,1,-1.985186297,-0.259868416,-0.839252932,-1.032185405,0.579972021,0.948301338,0.569982402,-0.565318681,0.738395854
1,1,0,1,1,-0.71409579,-0.111570597,-0.284973808,1.321535543,-0.334136843,-0.237995842,-1.11472675,0.021881015,-0.021827168
0,1,0,1,1,1.19253997,-1.297423511,-0.007834247,-1.368431255,0.584579403,0.597103427,1.445638498,-0.707383124,0.585430626
1,1,0,1,1,0.012241642,-0.775732971,0.269305315,0.985289694,0.178370834,0.274471853,-2.133483155,0.230242198,-0.328819883
0,1,0,1,1,-0.441719253,-1.047965395,-0.423543589,-0.359693706,1.31778059,-0.433915703,-0.481524948,-0.205422093,0.29330953
1,1,0,1,1,1.010955611,-1.488621771,0.269305315,0.312797994,-0.347183523,-0.426477667,-1.707968459,0.353364715,-2.601344967
0,1,0,1,1,1.374124328,-0.075555413,1.100724,-0.695939555,0.680531517,-0.892062197,0.896298001,-0.025473799,0.103873425
1,1,0,1,1,2.009669581,-0.337724771,0.546444877,0.649043844,0.85881909,-0.717975434,-0.802466868,0.116590644,-0.331652573
0,1,0,1,1,0.193826,1.34333693,1.516433343,0.312797994,0.188149593,1.463752637,-0.144908182,-0.252776907,2.453235209
0,1,0,1,1,0.012241642,0.012893642,0.130735534,-1.368431255,2.30022535,0.742514669,0.302683013,0.135532569,-0.80612805
1,1,0,1,1,-1.985186297,-1.794750839,0.269305315,-0.359693706,0.075077345,-2.391395604,-1.559050961,0.06923583,-2.004709759
1,1,0,1,1,1.19253997,-1.368394611,-0.146404027,-1.032185405,1.307484457,-0.283624269,-1.290397626,0.154474495,-2.222472757
0,1,0,1,1,-0.260134895,-0.907082469,-0.700683151,-0.695939555,0.877249025,-0.05375124,2.611185743,-0.016002836,0.029515328
0,1,0,1,1,-1.349641043,0.581721705,-1.532101836,0.985289694,-2.542939992,-0.335172545,0.193584881,0.599609749,-0.645018839
1,1,0,1,1,0.920163432,0.064268245,3.040700932,1.994027243,1.063274452,0.765802883,-1.672482587,-0.082299576,0.21364014
1,1,0,1,1,2.554422655,-0.285290899,2.624991589,1.321535543,0.551039071,-0.168772186,-1.516890679,-0.205422093,0.445566586
0,1,0,1,1,-0.441719253,0.319022712,1.100724,-1.368431255,0.650051178,0.69739415,0.074084937,-0.59373157,0.087585461
1,1,0,1,1,0.738579074,1.022378081,-0.146404027,0.649043844,-0.006040032,-1.917511884,0.017932859,0.00293909,-0.028908891
1,1,0,1,1,-0.260134895,0.233221831,0.546444877,0.312797994,-0.85287289,-0.105810001,-0.307480382,0.495429158,-0.656703683
1,1,0,1,1,0.284618179,0.380460379,0.685014658,0.649043844,-0.301118701,-1.242221225,-0.398662101,0.893209597,-0.335547521
0,1,0,1,1,-0.623303611,0.721015728,-0.284973808,0.312797994,1.425148847,-0.23029504,1.770548746,-1.228286081,0.154153662
1,1,0,1,1,-0.441719253,2.174863983,-0.839252932,-2.040922954,0.157105052,-0.007585958,-0.343697752,0.400719529,-1.208015861
0,1,0,1,1,0.012241642,1.405304232,-0.284973808,-0.695939555,0.190992092,0.41811196,0.645363032,0.239713161,-0.905272179
1,1,0,1,1,0.284618179,2.084826025,-0.423543589,-0.359693706,0.906844025,-0.582543396,-0.164914957,0.523842046,-0.400699377
0,1,0,1,1,-0.895680148,1.445556498,-1.532101836,0.649043844,0.917039906,0.978792752,-0.21021988,-0.470609053,0.236655741
0,1,0,1,1,-1.62201758,-0.202138195,0.685014658,0.312797994,-1.948619326,0.161730704,1.297663038,0.135532569,-0.328111711
0,1,0,1,1,1.464916507,1.38200029,1.239293781,-2.040922954,-0.908976583,1.482641596,0.274783565,-0.158067279,0.383247419
1,1,0,1,1,-1.349641043,2.392014362,-0.977822712,0.312797994,-1.378528104,0.526992863,0.048881668,0.646964563,-1.312471283
0,1,0,1,1,0.012241642,-1.476440164,0.962154219,-1.368431255,1.857323312,-0.171205523,1.844697693,-0.072828613,0.144593335
1,1,0,1,1,-0.71409579,-1.698886892,-0.284973808,-0.023447856,-0.377773317,0.167201369,-0.717219196,-0.082299576,0.151675059
1,1,0,1,1,0.920163432,-2.312733934,-0.007834247,1.994027243,1.832798329,-0.155827964,-2.065218767,-0.101241502,0.677493032
1,1,0,1,1,-0.895680148,0.301015119,-2.502090302,-1.368431255,0.396842349,-1.106594966,-0.021777653,0.173416421,-0.421944548
0,1,0,1,1,-0.260134895,-1.702594338,-0.007834247,0.649043844,-0.208436267,0.464981116,1.817433893,0.088177755,-0.250212752
1,1,0,1,1,0.012241642,-1.825469673,0.130735534,-0.023447856,-0.91793454,-0.031815399,-0.34237417,0.391248566,-0.214095962
0,1,0,1,1,0.193826,0.55418068,-0.146404027,1.321535543,-1.367765041,1.32982178,-0.636285674,0.154474495,-0.088749455
0,1,0,1,1,0.466202537,-0.401280979,0.546444877,-0.359693706,1.362433543,0.933845251,0.829577384,0.126061607,-0.02536803
1,1,0,1,1,-0.71409579,1.217813421,-0.007834247,2.330273093,-0.86190782,-0.069577354,-1.071670041,0.050293904,-0.105037419
0,1,0,1,1,-0.986472327,0.569010463,-0.839252932,-0.023447856,-0.159604913,-0.242080609,1.372808368,-0.101241502,0.095021271
1,1,0,1,1,2.10046176,1.270247291,0.546444877,0.312797994,0.809264904,-1.203033893,-1.637209521,0.258655086,-0.283850939
0,1,0,1,1,0.193826,-1.399643078,0.269305315,-1.032185405,0.153110434,0.058630492,0.858675081,0.154474495,-0.10680785
1,1,0,1,1,-0.169342716,-0.515682153,-0.284973808,0.312797994,-0.671343377,-2.403757691,-0.616095433,-0.016002836,0.006499726
1,1,0,1,1,0.284618179,-1.618382362,0.130735534,0.649043844,-0.323765993,0.125652852,-0.579817624,-0.025473799,0.00614564
1,1,0,1,1,-1.077264506,0.675996747,-0.284973808,-0.023447856,0.062221341,-1.285941363,-0.802466868,-0.375899424,0.191686797
0,1,0,1,1,-0.260134895,-2.393768099,0.823584438,-0.359693706,-1.376383566,1.608731987,2.482603651,-0.148596316,0.33402944
0,1,0,1,1,-1.349641043,0.494861554,-0.839252932,0.985289694,0.516202548,0.064315398,0.484813774,0.211300272,-0.462664458
0,1,0,1,1,0.012241642,-0.790033118,0.962154219,0.312797994,0.849192404,-0.093080311,0.821986811,-0.536905793,1.119038494
0,1,0,1,1,-0.441719253,-0.215908706,-0.146404027,-2.377168804,-0.281093516,0.139144421,1.656879711,-0.622144458,0.468582187
1,1,0,1,1,0.284618179,-0.632731504,2.347852028,-1.368431255,-0.127895128,0.368466628,-0.041157639,-0.650557347,0.658372378
0,1,0,1,1,-1.803601939,-0.461659376,0.407875096,-0.023447856,-0.050353795,0.913973722,0.79119198,-0.177009205,0.491597789
